date,spx,dax,ftse,nikkei
2019-07-05,2990.409912109375,12568.5302734375,7553.10009765625,21746.380859375
2019-07-08,2975.949951171875,12543.509765625,7549.2998046875,21534.349609375
2019-07-09,2979.6298828125,12436.5498046875,7536.5,21565.150390625
2019-07-10,2993.070068359375,12373.41015625,7530.7001953125,21533.48046875
2019-07-11,2999.909912109375,12332.1201171875,7509.7998046875,21643.529296875
2019-07-12,3013.77001953125,12323.3203125,7506.0,21685.900390625
2019-07-15,3014.300048828125,12387.33984375,7531.7001953125,
2019-07-16,3004.0400390625,12430.9697265625,7577.2001953125,21535.25
2019-07-17,2984.419921875,12341.0302734375,7535.5,21469.1796875
2019-07-18,2995.110107421875,12227.849609375,7493.10009765625,21046.240234375
2019-07-19,2976.610107421875,12260.0703125,7508.7001953125,21466.990234375
2019-07-22,2985.030029296875,12289.400390625,7514.89990234375,21416.7890625
2019-07-23,3005.469970703125,12490.740234375,7556.89990234375,21620.880859375
2019-07-24,3019.56005859375,12522.8896484375,7501.5,21709.5703125
2019-07-25,3003.669921875,12362.099609375,7489.10009765625,21756.55078125
2019-07-26,3025.860107421875,12419.900390625,7549.10009765625,21658.150390625
2019-07-29,3020.969970703125,12417.4697265625,7686.60009765625,21616.80078125
2019-07-30,3013.179931640625,12147.240234375,7646.7998046875,21709.310546875
2019-07-31,2980.3798828125,12189.0400390625,7586.7998046875,21521.529296875
2019-08-01,2953.56005859375,12253.150390625,7584.89990234375,21540.990234375
2019-08-02,2932.050048828125,11872.4404296875,7407.10009765625,21087.16015625
2019-08-05,2844.739990234375,11658.509765625,7223.89990234375,20720.2890625
2019-08-06,2881.77001953125,11567.9599609375,7171.7001953125,20585.310546875
2019-08-07,2883.97998046875,11650.150390625,7198.7001953125,20516.560546875
2019-08-08,2938.090087890625,11845.41015625,7285.89990234375,20593.349609375
2019-08-09,2918.64990234375,11693.7998046875,7253.89990234375,20684.8203125
2019-08-12,2882.699951171875,11679.6796875,7226.7001953125,
2019-08-13,2926.320068359375,11750.1298828125,7250.89990234375,20455.439453125
2019-08-14,2840.60009765625,11492.66015625,7147.89990234375,20655.130859375
2019-08-15,2847.60009765625,11412.669921875,7067.0,20405.650390625
2019-08-16,2888.679931640625,11562.740234375,7117.2001953125,20418.810546875
2019-08-19,2923.64990234375,11715.3701171875,7189.7001953125,20563.16015625
2019-08-20,2900.510009765625,11651.1796875,7125.0,20677.220703125
2019-08-21,2924.429931640625,11802.849609375,7204.0,20618.5703125
2019-08-22,2922.949951171875,11747.0400390625,7128.2001953125,20628.009765625
2019-08-23,2847.110107421875,11611.509765625,7095.0,20710.91015625
2019-08-26,2878.3798828125,11658.0400390625,,20261.0390625
2019-08-27,2869.159912109375,11730.01953125,7089.60009765625,20456.080078125
2019-08-28,2887.93994140625,11701.01953125,7114.7001953125,20479.419921875
2019-08-29,2924.580078125,11838.8798828125,7184.2998046875,20460.9296875
2019-08-30,2926.4599609375,11939.2802734375,7207.2001953125,20704.369140625
2019-09-02,,11953.7802734375,7281.89990234375,20620.189453125
2019-09-03,2906.27001953125,11910.8603515625,7268.2001953125,20625.16015625
2019-09-04,2937.780029296875,12025.0400390625,7311.2998046875,20649.140625
2019-09-05,2976.0,12126.7802734375,7271.2001953125,21085.939453125
2019-09-06,2978.7099609375,12191.73046875,7282.2998046875,21199.5703125
2019-09-09,2978.429931640625,12226.099609375,7235.7998046875,21318.419921875
2019-09-10,2979.389892578125,12268.7099609375,7268.0,21392.099609375
2019-09-11,3000.929931640625,12359.0703125,7338.0,21597.759765625
2019-09-12,3009.570068359375,12410.25,7344.7001953125,21759.609375
2019-09-13,3007.389892578125,12468.5302734375,7367.5,21988.2890625
2019-09-16,2997.9599609375,12380.3095703125,7321.39990234375,
2019-09-17,3005.699951171875,12372.6103515625,7320.39990234375,22001.3203125
2019-09-18,3006.72998046875,12389.6201171875,7314.10009765625,21960.7109375
2019-09-19,3006.7900390625,12457.7001953125,7356.39990234375,22044.44921875
2019-09-20,2992.070068359375,12468.009765625,7344.89990234375,22079.08984375
2019-09-23,2991.780029296875,12342.330078125,7326.10009765625,
2019-09-24,2966.60009765625,12307.150390625,7291.39990234375,22098.83984375
2019-09-25,2984.8701171875,12234.1796875,7290.0,22020.150390625
2019-09-26,2977.6201171875,12288.5400390625,7351.10009765625,22048.240234375
2019-09-27,2961.7900390625,12380.9404296875,7426.2001953125,21878.900390625
2019-09-30,2976.739990234375,12428.080078125,7408.2001953125,21755.83984375
2019-10-01,2940.25,12263.830078125,7360.2998046875,21885.240234375
2019-10-02,2887.610107421875,11925.25,7122.5,21778.609375
2019-10-03,2910.6298828125,,7077.60009765625,21341.740234375
2019-10-04,2952.010009765625,12012.8095703125,7155.39990234375,21410.19921875
2019-10-07,2938.7900390625,12097.4296875,7197.89990234375,21375.25
2019-10-08,2893.06005859375,11970.2001953125,7143.2001953125,21587.779296875
2019-10-09,2919.39990234375,12094.259765625,7166.5,21456.380859375
2019-10-10,2938.1298828125,12164.2001953125,7186.39990234375,21551.98046875
2019-10-11,2970.27001953125,12511.650390625,7247.10009765625,21798.869140625
2019-10-14,2966.14990234375,12486.5595703125,7213.5,
2019-10-15,2995.679931640625,12629.7900390625,7211.60009765625,22207.2109375
2019-10-16,2989.68994140625,12670.1103515625,7168.0,22472.919921875
2019-10-17,2997.949951171875,12654.9501953125,7182.2998046875,22451.859375
2019-10-18,2986.199951171875,12633.599609375,7150.60009765625,22492.6796875
2019-10-21,3006.719970703125,12747.9599609375,7163.60009765625,22548.900390625
2019-10-22,2995.989990234375,12754.6904296875,7212.5,
2019-10-23,3004.52001953125,12798.1904296875,7260.7001953125,22625.380859375
2019-10-24,3010.2900390625,12872.099609375,7328.2998046875,22750.599609375
2019-10-25,3022.550048828125,12894.509765625,7324.5,22799.810546875
2019-10-28,3039.419921875,12941.7099609375,7331.2998046875,22867.26953125
2019-10-29,3036.889892578125,12939.6201171875,7306.2998046875,22974.130859375
2019-10-30,3046.77001953125,12910.23046875,7330.7998046875,22843.119140625
2019-10-31,3037.56005859375,12866.7900390625,7248.39990234375,22927.0390625
2019-11-01,3066.909912109375,12961.0498046875,7302.39990234375,22850.76953125
2019-11-04,3078.27001953125,13136.2802734375,7369.7001953125,
2019-11-05,3074.6201171875,13148.5,7388.10009765625,23251.990234375
2019-11-06,3076.780029296875,13179.8896484375,7396.7001953125,23303.8203125
2019-11-07,3085.179931640625,13289.4599609375,7406.39990234375,23330.3203125
2019-11-08,3093.080078125,13228.5595703125,7359.39990234375,23391.869140625
2019-11-11,3087.010009765625,13198.3701171875,7328.5,23331.83984375
2019-11-12,3091.840087890625,13283.509765625,7365.39990234375,23520.009765625
2019-11-13,3094.0400390625,13230.0703125,7351.2001953125,23319.869140625
2019-11-14,3096.6298828125,13180.23046875,7292.7998046875,23141.55078125
2019-11-15,3120.4599609375,13241.75,7302.89990234375,23303.3203125
2019-11-18,3122.030029296875,13207.009765625,7307.7001953125,23416.759765625
2019-11-19,3120.179931640625,13221.1201171875,7323.7998046875,23292.650390625
2019-11-20,3108.4599609375,13158.1396484375,7262.5,23148.5703125
2019-11-21,3103.5400390625,13137.7001953125,7238.60009765625,23038.580078125
2019-11-22,3110.2900390625,13163.8798828125,7326.7998046875,23112.880859375
2019-11-25,3133.639892578125,13246.4501953125,7396.2998046875,23292.810546875
2019-11-26,3140.52001953125,13236.419921875,7403.10009765625,23373.3203125
2019-11-27,3153.6298828125,13287.0703125,7429.7998046875,23437.76953125
2019-11-28,,13245.580078125,7416.39990234375,23409.140625
2019-11-29,3140.97998046875,13236.3798828125,7346.5,23293.91015625
2019-12-02,3113.8701171875,12964.6796875,7285.89990234375,23529.5
2019-12-03,3093.199951171875,12989.2900390625,7158.7998046875,23379.810546875
2019-12-04,3112.760009765625,13140.5703125,7188.5,23135.23046875
2019-12-05,3117.429931640625,13054.7998046875,7137.89990234375,23300.08984375
2019-12-06,3145.909912109375,13166.580078125,7239.7001953125,23354.400390625
2019-12-09,3135.9599609375,13105.6103515625,7233.89990234375,23430.69921875
2019-12-10,3132.52001953125,13070.7197265625,7213.7998046875,23410.189453125
2019-12-11,3141.6298828125,13146.740234375,7216.2998046875,23391.859375
2019-12-12,3168.570068359375,13221.6396484375,7273.5,23424.810546875
2019-12-13,3168.800048828125,13282.7197265625,7353.39990234375,24023.099609375
2019-12-16,3191.449951171875,13407.66015625,7519.10009765625,23952.349609375
2019-12-17,3192.52001953125,13287.830078125,7525.2998046875,24066.119140625
2019-12-18,3191.139892578125,13222.16015625,7540.7998046875,23934.4296875
2019-12-19,3205.3701171875,13211.9599609375,7573.7998046875,23864.849609375
2019-12-20,3221.219970703125,13318.900390625,7582.5,23816.630859375
2019-12-23,3224.010009765625,13300.98046875,7623.60009765625,23821.109375
2019-12-24,3223.3798828125,,7632.2001953125,23830.580078125
2019-12-25,,,,23782.869140625
2019-12-26,3239.909912109375,,,23924.919921875
2019-12-27,3240.02001953125,13337.1103515625,7644.89990234375,23837.720703125
2019-12-30,3221.2900390625,13249.009765625,7587.10009765625,23656.619140625
2019-12-31,3230.780029296875,,7542.39990234375,
2020-01-02,3257.85009765625,13385.9296875,7604.2998046875,
2020-01-03,3234.85009765625,13219.1396484375,7622.39990234375,
2020-01-06,3246.280029296875,13126.990234375,7575.2998046875,23204.859375
2020-01-07,3237.179931640625,13226.830078125,7573.89990234375,23575.720703125
2020-01-08,3253.050048828125,13320.1796875,7574.89990234375,23204.759765625
2020-01-09,3274.699951171875,13495.0595703125,7598.10009765625,23739.869140625
2020-01-10,3265.35009765625,13483.3095703125,7587.89990234375,23850.5703125
2020-01-13,3288.1298828125,13451.51953125,7617.60009765625,
2020-01-14,3283.14990234375,13456.490234375,7622.39990234375,24025.169921875
2020-01-15,3289.2900390625,13432.2998046875,7642.7998046875,23916.580078125
2020-01-16,3316.81005859375,13429.4296875,7609.7998046875,23933.130859375
2020-01-17,3329.6201171875,13526.1298828125,7674.60009765625,24041.259765625
2020-01-20,,13548.9404296875,7651.39990234375,24083.509765625
2020-01-21,3320.7900390625,13555.8701171875,7610.7001953125,23864.560546875
2020-01-22,3321.75,13515.75,7571.89990234375,24031.349609375
2020-01-23,3325.5400390625,13388.419921875,7507.7001953125,23795.439453125
2020-01-24,3295.469970703125,13576.6796875,7586.0,23827.1796875
2020-01-27,3243.6298828125,13204.76953125,7412.10009765625,23343.509765625
2020-01-28,3276.239990234375,13323.6904296875,7480.7001953125,23215.7109375
2020-01-29,3273.39990234375,13345.0,7483.60009765625,23379.400390625
2020-01-30,3283.659912109375,13157.1201171875,7382.0,22977.75
2020-01-31,3225.52001953125,12981.9697265625,7286.0,23205.1796875
2020-02-03,3248.919921875,13045.1904296875,7326.2998046875,22971.939453125
2020-02-04,3297.590087890625,13281.740234375,7439.7998046875,23084.58984375
2020-02-05,3334.68994140625,13478.330078125,7482.5,23319.560546875
2020-02-06,3345.780029296875,13574.8203125,7504.7998046875,23873.58984375
2020-02-07,3327.7099609375,13513.8095703125,7466.7001953125,23827.98046875
2020-02-10,3352.090087890625,13494.0302734375,7446.89990234375,23685.98046875
2020-02-11,3357.75,13627.83984375,7499.39990234375,
2020-02-12,3379.449951171875,13749.7802734375,7534.39990234375,23861.2109375
2020-02-13,3373.93994140625,13745.4296875,7452.0,23827.73046875
2020-02-14,3380.159912109375,13744.2099609375,7409.10009765625,23687.58984375
2020-02-17,,13783.8896484375,7433.2998046875,23523.240234375
2020-02-18,3370.2900390625,13681.1904296875,7382.0,23193.80078125
2020-02-19,3386.14990234375,13789.0,7457.0,23400.69921875
2020-02-20,3373.22998046875,13664.0,7436.60009765625,23479.150390625
2020-02-21,3337.75,13579.330078125,7403.89990234375,23386.740234375
2020-02-24,3225.889892578125,13035.240234375,7156.7998046875,
2020-02-25,3128.2099609375,12790.490234375,7017.89990234375,22605.41015625
2020-02-26,3116.389892578125,12774.8798828125,7042.5,22426.189453125
2020-02-27,2978.760009765625,12367.4599609375,6796.39990234375,21948.23046875
2020-02-28,2954.219970703125,11890.349609375,6580.60009765625,21142.9609375
2020-03-02,3090.22998046875,11857.8701171875,6654.89990234375,21344.080078125
2020-03-03,3003.3701171875,11985.3896484375,6718.2001953125,21082.73046875
2020-03-04,3130.1201171875,12127.6904296875,6815.60009765625,21100.060546875
2020-03-05,3023.93994140625,11944.7197265625,6705.39990234375,21329.119140625
2020-03-06,2972.3701171875,11541.8701171875,6462.60009765625,20749.75
2020-03-09,2746.56005859375,10625.01953125,5965.7998046875,19698.759765625
2020-03-10,2882.22998046875,10475.490234375,5960.2001953125,19867.119140625
2020-03-11,2741.3798828125,10438.6796875,5876.5,19416.060546875
2020-03-12,2480.639892578125,9161.1298828125,5237.5,18559.630859375
2020-03-13,2711.02001953125,9232.080078125,5366.10009765625,17431.05078125
2020-03-16,2386.1298828125,8742.25,5151.10009765625,17002.0390625
2020-03-17,2529.18994140625,8939.099609375,5294.89990234375,17011.529296875
2020-03-18,2398.10009765625,8441.7099609375,5080.60009765625,16726.55078125
2020-03-19,2409.389892578125,8610.4296875,5151.60009765625,16552.830078125
2020-03-20,2304.919921875,8928.9501953125,5190.7998046875,
2020-03-23,2237.39990234375,8741.150390625,4993.89990234375,16887.779296875
2020-03-24,2447.330078125,9700.5703125,5446.0,18092.349609375
2020-03-25,2475.56005859375,9874.259765625,5688.2001953125,19546.630859375
2020-03-26,2630.070068359375,10000.9599609375,5815.7001953125,18664.599609375
2020-03-27,2541.469970703125,9632.51953125,5510.2998046875,19389.4296875
2020-03-30,2626.64990234375,9815.9697265625,5563.7001953125,19084.970703125
2020-03-31,2584.590087890625,9935.83984375,5672.0,18917.009765625
2020-04-01,2470.5,9544.75,5454.60009765625,18065.41015625
2020-04-02,2526.89990234375,9570.8203125,5480.2001953125,17818.720703125
2020-04-03,2488.64990234375,9525.76953125,5415.5,17820.189453125
2020-04-06,2663.679931640625,10075.169921875,5582.39990234375,18576.30078125
2020-04-07,2659.409912109375,10356.7001953125,5704.5,18950.1796875
2020-04-08,2749.97998046875,10332.8896484375,5677.7001953125,19353.240234375
2020-04-09,2789.820068359375,10564.740234375,5842.7001953125,19345.76953125
2020-04-10,,,,19498.5
2020-04-13,2761.6298828125,,,19043.400390625
2020-04-14,2846.06005859375,10696.5595703125,5791.2998046875,19638.810546875
2020-04-15,2783.360107421875,10279.759765625,5597.7001953125,19550.08984375
2020-04-16,2799.550048828125,10301.5400390625,5628.39990234375,19290.19921875
2020-04-17,2874.56005859375,10625.7802734375,5787.0,19897.259765625
2020-04-20,2823.159912109375,10675.900390625,5812.7998046875,19669.119140625
2020-04-21,2736.56005859375,10249.849609375,5641.0,19280.779296875
2020-04-22,2799.31005859375,10415.0302734375,5770.60009765625,19137.94921875
2020-04-23,2797.800048828125,10513.7900390625,5826.60009765625,19429.439453125
2020-04-24,2836.739990234375,10336.08984375,5752.2001953125,19262.0
2020-04-27,2878.47998046875,10659.990234375,5846.7998046875,19783.220703125
2020-04-28,2863.389892578125,10795.6298828125,5958.5,19771.189453125
2020-04-29,2939.510009765625,11107.740234375,6115.2998046875,
2020-04-30,2912.429931640625,10861.6396484375,5901.2001953125,20193.689453125
2020-05-01,2830.7099609375,,5763.10009765625,19619.349609375
2020-05-04,2842.739990234375,10466.7998046875,5753.7998046875,
2020-05-05,2868.43994140625,10729.4599609375,5849.39990234375,
2020-05-06,2848.419921875,10606.2001953125,5853.7998046875,
2020-05-07,2881.18994140625,10759.26953125,5936.0,19674.76953125
2020-05-08,2929.800048828125,10904.48046875,,20179.08984375
2020-05-11,2930.18994140625,10824.990234375,5939.7001953125,20390.66015625
2020-05-12,2870.1201171875,10819.5,5994.7998046875,20366.48046875
2020-05-13,2820.0,10542.66015625,5904.10009765625,20267.05078125
2020-05-14,2852.5,10337.01953125,5741.5,19914.779296875
2020-05-15,2863.699951171875,10465.169921875,5799.7998046875,20037.470703125
2020-05-18,2953.909912109375,11058.8701171875,6048.60009765625,20133.73046875
2020-05-19,2922.93994140625,11075.2900390625,6002.2001953125,20433.44921875
2020-05-20,2971.610107421875,11223.7099609375,6067.2001953125,20595.150390625
2020-05-21,2948.510009765625,11065.9296875,6015.2998046875,20552.310546875
2020-05-22,2955.449951171875,11073.8701171875,5993.2998046875,20388.16015625
2020-05-25,,11391.2802734375,,20741.650390625
2020-05-26,2991.77001953125,11504.650390625,6067.7998046875,21271.169921875
2020-05-27,3036.1298828125,11657.6904296875,6144.2998046875,21419.23046875
2020-05-28,3029.72998046875,11781.1298828125,6218.7998046875,21916.310546875
2020-05-29,3044.31005859375,11586.849609375,6076.60009765625,21877.890625
2020-06-01,3055.72998046875,,6166.39990234375,22062.390625
2020-06-02,3080.820068359375,12021.2802734375,6220.10009765625,22325.609375
2020-06-03,3122.8701171875,12487.3603515625,6382.39990234375,22613.759765625
2020-06-04,3112.35009765625,12430.5595703125,6341.39990234375,22695.740234375
2020-06-05,3193.929931640625,12847.6796875,6484.2998046875,22863.73046875
2020-06-08,3232.389892578125,12819.58984375,6472.60009765625,23178.099609375
